UltimateParentAccountID,Revenue,Employees,GlobalRegion,Industry,NAICSCode,NAICSCodeDescription,FirstPurchase,HoldingCompany
0015000000nDSmwAAG,2,3,EMEA,Wholesale,424410,General Line Grocery Merchant Wholesalers ,4/18/2017,FALSE
0015000000nDSOqAAO,2,4,North America,Automotive,441110,New Car Dealers ,10/26/2020,FALSE
0015000000nDSPbAAO,3,4,North America,Automotive,423110,Automobile and Other Motor Vehicle Merchant Wholesalers ,9/28/2018,FALSE
0015000000nDSPOAA4,2,4,North America,Automotive,423110,Automobile and Other Motor Vehicle Merchant Wholesalers ,12/17/2018,FALSE
0015000000nDSrtAAG,2,5,North America,Travel & Transportation,484121,"General Freight Trucking, Long-Distance, Truckload ",12/22/2014,FALSE
0015000000nDSsDAAW,1,4,North America,Travel & Transportation,484121,"General Freight Trucking, Long-Distance, Truckload ",1/9/2019,FALSE
0015000000nDSSEAA4,2,4,North America,Retail,443142,Electronics Stores ,12/8/2017,FALSE
0015000000nDSsEAAW,2,5,North America,Travel & Transportation,484121,"General Freight Trucking, Long-Distance, Truckload ",5/23/2017,FALSE
0015000000nDSSlAAO,3,5,North America,Professional & Business Services,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,9/13/2011,FALSE
0015000000nDStbAAG,1,6,EMEA,Travel & Transportation,551112,Offices of Other Holding Companies ,11/16/2016,FALSE
0015000000nDStcAAG,4,8,EMEA,Travel & Transportation,485999,All Other Transit and Ground Passenger Transportation ,2/20/2020,FALSE
0015000000nDStIAAW,1,4,North America,Travel & Transportation,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ",11/23/2016,FALSE
0015000000nDStRAAW,2,6,EMEA,Travel & Transportation,485999,All Other Transit and Ground Passenger Transportation ,3/16/2021,FALSE
0015000000nDSusAAG,5,7,North America,Oil & Gas,486210,Pipeline Transportation of Natural Gas,1/20/2010,FALSE
0015000000nDSuUAAW,5,3,North America,Oil & Gas,486110,Pipeline Transportation of Crude Oil,9/18/2014,FALSE
0015000000nDSv3AAG,2,2,North America,Oil & Gas,486110,Pipeline Transportation of Crude Oil,3/31/2021,FALSE
0015000000nDSXpAAO,4,7,EMEA,Retail,445110,Supermarkets and Other Grocery (except Convenience) Stores ,3/16/2021,FALSE
0015000000nDsXvAAK,5,7,North America,Telecommunications,515210,Cable and Other Subscription Programming,4/16/2013,FALSE
0015000000nDsXYAA0,5,6,North America,Telecommunications,517911,Telecommunications Resellers ,6/30/2011,FALSE
0015000000nDsYJAA0,1,4,North America,Media,515210,Cable and Other Subscription Programming,1/28/2016,FALSE
0015000000nDsYSAA0,1,4,North America,Education,611310,"Colleges, Universities, and Professional Schools ",11/25/2009,FALSE
0015000000nDsYtAAK,3,6,North America,High Tech,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,11/7/2018,FALSE
0015000000nDSzFAAW,2,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,11/27/2019,FALSE
0015000000nDSzHAAW,2,3,North America,Travel & Transportation,488510,Freight Transportation Arrangement ,9/3/2013,FALSE
0015000000nDT0wAAG,4,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,5/31/2018,FALSE
0015000000nDt1rAAC,3,2,North America,Media,711211,Sports Teams and Clubs ,2/7/2011,FALSE
0015000000nDT4UAAW,3,6,North America,Media,511110,Newspaper Publishers ,1/26/2012,FALSE
0015000000nDT6dAAG,1,4,North America,Media,511130,Book Publishers ,10/24/2007,FALSE
0015000000nDT8gAAG,3,6,EMEA,Media,511199,All Other Publishers ,1/31/2008,FALSE
0015000000nDT92AAG,3,6,North America,Retail,511191,Greeting Card Publishers ,9/27/2011,FALSE
0015000000nDTaRAAW,1,4,North America,Telecommunications,519190,All Other Information Services,5/24/2017,FALSE
0015000000nDTaUAAW,1,4,North America,High Tech,511210,Software Publishers,11/22/2010,FALSE
0015000000nDTaxAAG,1,4,North America,High Tech,518210,"Data Processing, Hosting, and Related Services",9/13/2016,FALSE
0015000000nDTfdAAG,1,3,North America,Banking,522110,Commercial Banking ,3/27/2014,FALSE
0015000000nDTFNAA4,2,4,North America,High Tech,511210,Software Publishers,9/20/2016,FALSE
0015000000nDTFtAAO,2,4,North America,High Tech,541519,Other Computer Related Services,12/29/2017,FALSE
0015000000nDTggAAG,2,3,North America,Banking,522110,Commercial Banking ,1/31/2012,FALSE
0015000000nDTGiAAO,1,3,North America,High Tech,511210,Software Publishers,3/28/2019,FALSE
0015000000nDTgqAAG,1,2,North America,Banking,522120,Savings Institutions ,8/28/2014,FALSE
0015000000nDTgyAAG,1,3,North America,Banking,522120,Savings Institutions ,3/29/2019,FALSE
0015000000nDTH2AAO,1,3,North America,High Tech,511210,Software Publishers,11/7/2018,FALSE
0015000000nDTh8AAG,1,3,North America,Banking,522110,Commercial Banking ,6/26/2020,FALSE
0015000000nDTHAAA4,1,4,North America,High Tech,541512,Computer Systems Design Services ,3/7/2019,FALSE
0015000000nDThbAAG,3,5,North America,Banking,522110,Commercial Banking ,11/20/2012,FALSE
0015000000nDTHFAA4,1,4,North America,High Tech,541512,Computer Systems Design Services ,9/30/2015,FALSE
0015000000nDThlAAG,5,8,EMEA,Banking,522298,All Other Nondepository Credit Intermediation ,6/11/2018,FALSE
0015000000nDTHUAA4,2,5,North America,High Tech,611420,Computer Training ,2/13/2013,FALSE
0015000000nDThWAAW,3,5,North America,Banking,522110,Commercial Banking ,9/30/2016,FALSE
0015000000nDThYAAW,3,5,North America,Banking,522110,Commercial Banking ,5/2/2008,FALSE
0015000000nDTJTAA4,5,8,North America,Media,515120,Television Broadcasting,3/23/2010,FALSE
0015000000nDTLpAAO,3,5,North America,Media,515111,Radio Networks ,2/6/2013,FALSE
0015000000nDTm6AAG,1,3,North America,Banking,522291,Consumer Lending ,9/20/2018,FALSE
0015000000nDTmeAAG,2,3,North America,Banking,522390,Other Activities Related to Credit Intermediation ,5/15/2018,FALSE
0015000000nDTmhAAG,1,4,North America,Banking,523930,Investment Advice ,11/16/2017,FALSE
0015000000nDTNrAAO,2,5,North America,Media,515120,Television Broadcasting,5/16/2014,FALSE
0015000000nDTNuAAO,4,5,EMEA,Media,515120,Television Broadcasting,12/31/2019,FALSE
0015000000nDTP1AAO,1,3,North America,Telecommunications,517311,NA,2/27/2018,FALSE
0015000000nDTQHAA4,1,3,North America,Telecommunications,517911,Telecommunications Resellers ,5/1/2019,FALSE
0015000000nDTrMAAW,1,5,North America,Banking,522298,All Other Nondepository Credit Intermediation ,7/26/2011,FALSE
0015000000nDTtVAAW,1,2,North America,Banking,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities ",2/15/2018,FALSE
0015000000nDTtxAAG,2,1,North America,Banking,522298,All Other Nondepository Credit Intermediation ,2/1/2018,FALSE
0015000000nDTvjAAG,2,4,North America,Banking,523910,Miscellaneous Intermediation ,6/22/2018,TRUE
0015000000nDTvLAAW,1,2,North America,Banking,523120,Securities Brokerage ,2/28/2011,FALSE
0015000000nDTvqAAG,3,3,North America,Banking,523120,Securities Brokerage ,1/26/2012,FALSE
0015000000nDTw7AAG,5,6,North America,Banking,523120,Securities Brokerage ,6/30/2016,FALSE
0015000000nDtwBAAS,6,5,North America,Utilities,486210,Pipeline Transportation of Natural Gas,5/1/2019,FALSE
0015000000nDTwRAAW,2,4,EMEA,Banking,523210,Securities and Commodity Exchanges,12/16/2015,FALSE
0015000000nDTxkAAG,3,3,EMEA,Banking,523920,Portfolio Management ,5/20/2020,FALSE
0015000000nDTxSAAW,1,5,North America,Banking,523920,Portfolio Management ,8/26/2013,TRUE
0015000000nDTXVAA4,3,4,North America,Telecommunications,517919,All Other Telecommunications ,8/18/2014,FALSE
0015000000nDTxyAAG,2,3,North America,Banking,525910,Open-End Investment Funds ,10/22/2009,FALSE
0015000000nDTy3AAG,3,4,North America,Banking,523930,Investment Advice ,12/30/2011,FALSE
0015000000nDTy7AAG,4,6,North America,Banking,525910,Open-End Investment Funds ,1/6/2011,FALSE
0015000000nDTybAAG,2,4,EMEA,Banking,525120,Health and Welfare Funds ,6/8/2009,FALSE
0015000000nDTyiAAG,2,3,North America,Banking,523120,Securities Brokerage ,3/27/2014,FALSE
0015000000nDTyOAAW,1,3,North America,Banking,523991,"Trust, Fiduciary, and Custody Activities ",11/3/2015,FALSE
0015000000nDtyWAAS,1,1,North America,Retail,447190,Other Gasoline Stations ,9/16/2015,FALSE
0015000000nDTZTAA4,2,4,North America,High Tech,541512,Computer Systems Design Services ,6/15/2017,FALSE
0015000000nDtzvAAC,1,4,North America,Automotive,441210,Recreational Vehicle Dealers ,6/30/2016,FALSE
0015000000nDTZyAAO,2,3,North America,High Tech,519190,All Other Information Services,12/14/2015,FALSE
0015000000nDU0aAAG,6,8,EMEA,Insurance,524210,Insurance Agencies and Brokerages ,3/21/2014,FALSE
0015000000nDU0LAAW,2,3,North America,Insurance,524113,Direct Life Insurance Carriers ,3/31/2019,FALSE
0015000000nDU0uAAG,1,1,North America,Healthcare,621491,HMO Medical Centers ,3/29/2019,FALSE
0015000000nDU14AAG,1,2,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,9/30/2015,FALSE
0015000000nDU1aAAG,3,5,North America,Healthcare,622110,General Medical and Surgical Hospitals ,6/6/2018,FALSE
0015000000nDU1CAAW,2,3,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,6/30/2021,FALSE
0015000000nDU1fAAG,2,4,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,3/30/2015,FALSE
0015000000nDU1IAAW,1,3,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,3/12/2012,FALSE
0015000000nDU1JAAW,2,3,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,9/15/2015,FALSE
0015000000nDU1nAAG,3,6,North America,Healthcare,621111,Offices of Physicians (except Mental Health Specialists) ,12/14/2010,FALSE
0015000000nDU1OAAW,2,3,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,9/29/2020,FALSE
0015000000nDU1pAAG,3,5,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,12/22/2016,FALSE
0015000000nDU1UAAW,3,3,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,12/26/2018,FALSE
0015000000nDU1YAAW,3,4,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,12/9/2020,FALSE
0015000000nDU1ZAAW,3,4,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,3/4/2015,FALSE
0015000000nDU3eAAG,1,3,North America,Insurance,524126,Direct Property and Casualty Insurance Carriers ,1/16/2019,FALSE
0015000000nDU3tAAG,2,4,North America,Insurance,524126,Direct Property and Casualty Insurance Carriers ,6/30/2015,FALSE
0015000000nDU3uAAG,2,3,North America,Insurance,524114,Direct Health and Medical Insurance Carriers ,3/30/2012,FALSE
0015000000nDU3vAAG,1,3,North America,Insurance,524126,Direct Property and Casualty Insurance Carriers ,11/8/2016,FALSE
0015000000nDU3xAAG,3,4,North America,Insurance,524126,Direct Property and Casualty Insurance Carriers ,9/10/2010,FALSE
0015000000nDU3ZAAW,3,3,North America,Insurance,524126,Direct Property and Casualty Insurance Carriers ,2/13/2018,FALSE
0015000000nDU40AAG,3,5,North America,Insurance,524126,Direct Property and Casualty Insurance Carriers ,4/3/2013,FALSE
0015000000nDU49AAG,4,5,North America,Insurance,524126,Direct Property and Casualty Insurance Carriers ,10/5/2012,FALSE
0015000000nDU4BAAW,3,6,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,6/30/2017,FALSE
0015000000nDU6BAAW,2,2,North America,Insurance,524210,Insurance Agencies and Brokerages ,6/9/2014,FALSE
0015000000nDU7AAAW,2,5,EMEA,Banking,522310,Mortgage and Nonmortgage Loan Brokers ,12/13/2013,FALSE
0015000000nDU7WAAW,2,2,North America,Insurance,524113,Direct Life Insurance Carriers ,8/7/2020,FALSE
0015000000nDU8jAAG,1,1,North America,Banking,531110,Lessors of Residential Buildings and Dwellings ,12/2/2016,FALSE
0015000000nDU8JAAW,2,5,North America,Banking,525910,Open-End Investment Funds ,10/18/2013,FALSE
0015000000nDU8uAAG,1,4,North America,Manufacturing,332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers ",3/9/2021,TRUE
0015000000nDuApAAK,1,4,North America,Government,921110,Executive Offices ,6/21/2017,FALSE
0015000000nDUBvAAO,1,6,EMEA,Banking,531210,Offices of Real Estate Agents and Brokers,2/21/2014,FALSE
0015000000nDuBZAA0,3,8,North America,Government,921110,Executive Offices ,5/6/2010,FALSE
0015000000nDUCmAAO,5,7,North America,Automotive,532111,Passenger Car Rental ,9/13/2010,FALSE
0015000000nDUDEAA4,2,6,North America,Travel & Transportation,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing ",5/31/2019,FALSE
0015000000nDuFFAA0,3,4,North America,Government,921110,Executive Offices ,6/24/2014,FALSE
0015000000nDUg7AAG,2,6,North America,Professional & Business Services,541611,Administrative Management and General Management Consulting Services ,11/30/2007,FALSE
0015000000nDuGfAAK,2,5,North America,Government,921110,Executive Offices ,11/14/2014,FALSE
0015000000nDUgTAAW,2,6,North America,Professional & Business Services,541611,Administrative Management and General Management Consulting Services ,2/24/2014,FALSE
0015000000nDuI8AAK,5,6,North America,Government,921110,Executive Offices ,10/10/2013,FALSE
0015000000nDuIAAA0,1,4,North America,Healthcare,622110,General Medical and Surgical Hospitals ,7/3/2013,FALSE
0015000000nDuJ3AAK,1,3,North America,Travel & Transportation,483111,Deep Sea Freight Transportation ,7/25/2019,FALSE
0015000000nDUj5AAG,2,5,North America,Professional & Business Services,541715,NA,1/5/2009,FALSE
0015000000nDuJ6AAK,2,6,North America,Travel & Transportation,531210,Offices of Real Estate Agents and Brokers,6/30/2011,FALSE
0015000000nDUJFAA4,5,6,North America,Professional & Business Services,541211,Offices of Certified Public Accountants ,2/8/2010,FALSE
0015000000nDuJhAAK,1,5,North America,Insurance,721110,Hotels (except Casino Hotels) and Motels ,6/6/2016,FALSE
0015000000nDUKMAA4,1,3,EMEA,Professional & Business Services,541219,Other Accounting Services ,3/27/2015,FALSE
0015000000nDUksAAG,1,5,North America,Life Sciences,541714,NA,8/13/2010,FALSE
0015000000nDuKXAA0,3,8,North America,Hospitality,721110,Hotels (except Casino Hotels) and Motels ,5/13/2015,FALSE
0015000000nDULMAA4,1,4,North America,Engineering Construction & Operation,541310,Architectural Services,3/4/2015,FALSE
0015000000nDULOAA4,1,5,North America,Engineering Construction & Operation,541310,Architectural Services,12/20/2013,FALSE
0015000000nDULPAA4,5,7,North America,Engineering Construction & Operation,541330,Engineering Services,11/4/2014,FALSE
0015000000nDUnEAAW,4,7,North America,Media,541810,Advertising Agencies,10/15/2008,FALSE
0015000000nDUoOAAW,1,1,North America,Wholesale,423990,Other Miscellaneous Durable Goods Merchant Wholesalers ,7/29/2011,FALSE
0015000000nDUoqAAG,2,4,North America,Media,541810,Advertising Agencies,3/14/2012,FALSE
0015000000nDUorAAG,3,6,North America,Professional & Business Services,424410,General Line Grocery Merchant Wholesalers ,12/19/2014,FALSE
0015000000nDUSzAAO,2,6,North America,Engineering Construction & Operation,541330,Engineering Services,7/31/2014,FALSE
0015000000nDUT2AAO,2,5,EMEA,Engineering Construction & Operation,541330,Engineering Services,9/30/2015,FALSE
0015000000nDUT5AAO,1,6,North America,Engineering Construction & Operation,541330,Engineering Services,6/1/2021,FALSE
0015000000nDUVkAAO,2,6,North America,High Tech,541511,Custom Computer Programming Services ,12/8/2017,FALSE
0015000000nDuWgAAK,3,1,North America,Travel & Transportation,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals) ,2/2/2018,FALSE
0015000000nDUWPAA4,1,1,North America,High Tech,541512,Computer Systems Design Services ,7/29/2020,FALSE
0015000000nDUwvAAG,2,5,North America,Professional & Business Services,541910,Marketing Research and Public Opinion Polling,10/13/2009,FALSE
0015000000nDuX8AAK,2,4,North America,Wholesale,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers ,10/19/2018,FALSE
0015000000nDuXEAA0,2,3,North America,Manufacturing,331221,Rolled Steel Shape Manufacturing ,8/20/2018,FALSE
0015000000nDuXgAAK,2,6,North America,Wholesale,424690,Other Chemical and Allied Products Merchant Wholesalers ,9/25/2014,FALSE
0015000000nDuXLAA0,2,5,North America,Wholesale,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers ",7/1/2014,FALSE
0015000000nDuXPAA0,3,4,North America,Wholesale,423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers ",6/10/2014,FALSE
0015000000nDUY5AAO,1,2,EMEA,Professional & Business Services,541512,Computer Systems Design Services ,12/29/2017,FALSE
0015000000nDuYJAA0,3,3,North America,Healthcare,446110,Pharmacies and Drug Stores ,12/4/2012,FALSE
0015000000nDV1tAAG,5,5,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,12/11/2019,FALSE
0015000000nDVIaAAO,5,6,EMEA,Banking,522298,All Other Nondepository Credit Intermediation ,12/6/2013,FALSE
0015000000nDVjeAAG,2,6,EMEA,Professional & Business Services,541611,Administrative Management and General Management Consulting Services ,6/15/2016,FALSE
0015000000nDVLgAAO,1,3,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,2/4/2021,FALSE
0015000000nDVmWAAW,2,4,North America,Hospitality,561510,Travel Agencies,5/23/2007,FALSE
0015000000nDVOwAAO,2,5,EMEA,Insurance,551112,Offices of Other Holding Companies ,11/14/2016,FALSE
0015000000nDVpfAAG,1,4,North America,Professional & Business Services,561920,Convention and Trade Show Organizers,2/16/2011,FALSE
0015000000nDVPGAA4,5,8,EMEA,Consumer Products,311999,All Other Miscellaneous Food Manufacturing ,2/21/2020,FALSE
0015000000nDVpLAAW,3,8,North America,Professional & Business Services,561720,Janitorial Services ,1/22/2020,FALSE
0015000000nDVpPAAW,1,2,North America,Professional & Business Services,561730,Landscaping Services,12/30/2019,FALSE
0015000000nDVPXAA4,5,4,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,1/17/2013,FALSE
0015000000nDVqFAAW,4,8,North America,Government,921110,Executive Offices ,3/9/2011,FALSE
0015000000nDVSPAA4,3,2,North America,Healthcare,561110,Office Administrative Services,1/9/2015,FALSE
